    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 1997.9166  357     0.92   -11.63     0.00       0.1193       0.7788       8.6808       2.1354     398.3676
 1997.9166  358     5.34    -7.09     0.00       0.1172       0.7664       8.7533       2.0880     392.7682
 1997.9166  359     3.24    -9.41     0.00       0.1148       0.7527       8.6815       2.0419     386.0235
 1997.9166  360     3.59    -8.08     0.00       0.1127       0.7404       8.6861       1.9972     380.3996
 1997.9166  361     1.51    -6.48     0.00       0.1110       0.7300       8.6985       1.9540     376.6662
 1997.9166  362     5.66    -3.52     0.00       0.1094       0.7213       8.7490       1.9123     373.9333
 1997.9166  363     1.35    -3.73     0.00       0.1080       0.7135       8.7309       1.8723     372.2633
 1997.9166  364     2.64    -5.62     0.00       0.1064       0.7038       8.6806       1.8335     368.5098
 1997.9166  365     1.56   -11.88     0.00       0.1041       0.6899       8.5293       1.7956     360.7981
 1998.0000    1     4.01    -7.48     0.00       0.1143       0.7593       8.5961       2.2413     355.8885
 1998.0000    2    12.73    -4.50     0.00       0.1108       0.7386       8.6460       2.1836     350.4404
 1998.0000    3    -4.91   -22.96     0.00       0.1076       0.7174       8.2238       2.1272     338.8763
 1998.0000    4   -16.00   -23.57     0.00       0.1046       0.6978       8.1515       2.0722     328.9060
 1998.0000    5    -9.02   -18.43     0.00       0.1022       0.6828       8.2236       2.0190     322.8125
 1998.0000    6    -8.46   -15.65     0.00       0.1002       0.6697       8.2507       1.9676     318.2954
 1998.0000    7    -0.22   -15.34     0.00       0.0981       0.6563       8.2397       1.9179     312.7243
 1998.0000    8     1.55   -11.71     0.00       0.0962       0.6448       8.2895       1.8699     308.6182
 1998.0000    9    -7.03   -25.16     0.00       0.0937       0.6285       7.9833       1.8232     300.5572
 1998.0000   10   -19.78   -26.97     0.00       0.0912       0.6122       7.8831       1.7776     292.4038
 1998.0000   11   -20.61   -26.86     0.09       0.0903       0.0000       8.2570       1.7342     294.1105
 1998.0000   12   -21.87   -28.56     0.10       0.0895       0.0000       8.2504       1.6928     295.3409
 1998.0000   13   -20.29   -31.09     0.00       0.0886       0.0000       8.2458       1.6533     296.2964
 1998.0000   14   -15.26   -29.61     0.00       0.0878       0.0000       8.2647       1.6156     297.5962
 1998.0000   15    -9.92   -17.96     0.00       0.0872       0.0000       8.3198       1.5798     299.9856
 1998.0000   16    -2.72   -14.89     0.00       0.0868       0.0000       8.3582       1.5458     302.9521
 1998.0000   17   -10.53   -20.53     0.00       0.0862       0.0000       8.3214       1.5134     304.7659
 1998.0000   18    -7.57   -20.28     0.00       0.0857       0.0000       8.3340       1.4827     306.7512
 1998.0000   19    -6.04   -13.09     0.00       0.0853       0.0000       8.3655       1.4535     309.3015
 1998.0000   20    -7.35   -13.52     0.00       0.0849       0.0000       8.3649       1.4258     311.5874
 1998.0000   21    -8.91   -13.98     0.03       0.0845       0.0000       8.3625       1.3995     313.6180
 1998.0000   22    -8.08   -13.67     0.00       0.0841       0.0000       8.3690       1.3745     315.6476
 1998.0000   23    -3.04   -11.48     0.03       0.0839       0.0000       8.3958       1.3507     318.1548
 1998.0000   24    -8.34   -16.93     0.00       0.0835       0.0000       8.3651       1.3282     319.6678
 1998.0000   25     0.97   -10.07     0.00       0.0509       0.0000       8.4666       0.0000     322.4315
 1998.0000   26    -1.23    -8.40     0.00       0.0512       0.0000       8.4715       0.0000     325.1769
 1998.0000   27    -1.23    -9.42     0.00       0.0506       0.3396       8.3132       0.0000     322.5389
 1998.0000   28     6.94    -4.58     0.00       0.0500       0.3377       8.3927       0.0000     319.4347
 1998.0000   29     5.84    -9.84     0.00       0.0490       0.3320       8.2771       0.0000     313.6644
 1998.0000   30     3.65    -9.44     0.00       0.0481       0.3270       8.2547       0.0000     308.7783
 1998.0000   31     8.25    -5.98     0.00       0.0474       0.3230       8.3143       0.0000     304.5037
 1998.0834   32     4.40    -8.74     0.00       0.0947       0.6471       8.2321       1.7303     331.8426
 1998.0834   33    -1.75   -15.91     0.00       0.0915       0.6259       8.0608       1.6905     324.9625
 1998.0834   34    -5.62   -14.78     0.00       0.0897       0.6144       8.0388       1.6518     319.8063
 1998.0834   35    -1.96    -8.58     0.00       0.0883       0.6060       8.1380       1.6146     317.1268
 1998.0834   36     0.26    -3.40     0.00       0.0874       0.6002       8.2263       1.5789     316.8885
 1998.0834   37     2.91    -5.39     0.00       0.0861       0.5926       8.1948       1.5445     314.2468
 1998.0834   38     8.38    -5.86     0.00       0.0845       0.5837       8.1963       1.5111     309.7150
 1998.0834   39     7.80    -5.45     0.00       0.0830       0.5752       8.1813       1.4788     305.4196
 1998.0834   40     8.34    -5.89     0.00       0.0815       0.5663       8.1567       1.4474     300.6756
 1998.0834   41    -0.51    -5.57     0.00       0.0803       0.5592       8.1035       1.4171     298.4308
 1998.0834   42    -0.08    -3.13     0.00       0.0794       0.5538       8.1354       1.3880     297.6804
 1998.0834   43     8.53    -3.83     0.00       0.0781       0.5461       8.1524       1.3598     293.7071
 1998.0834   44     5.10    -7.10     0.00       0.0766       0.5374       8.0602       1.3323     288.9454
 1998.0834   45    -2.56    -7.24     0.14       0.0436       0.0000       8.0925       0.0000     290.6050
 1998.0834   46     1.96    -6.31     0.00       0.0444       0.3017       8.2622       0.0000     291.3363
 1998.0834   47     4.39    -3.76     0.19       0.0486       0.3840       8.6186       0.0000     293.8633
 1998.0834   48     4.75     0.00     0.00       0.0475       0.3067       8.6198       0.0000     293.8849
 1998.0834   49     2.38    -1.12     0.48       0.0478       0.0000       8.5799       0.0000     296.1165
 1998.0834   50     1.05    -1.30     0.31       0.0480       0.0000       8.5807       0.0000     298.0859
 1998.0834   51     1.52    -1.07     0.00       0.0483       0.0000       8.5878       0.0000     300.0835
 1998.0834   52     1.35    -2.16     0.00       0.0490       0.0000       8.6201       0.0000     301.8360
 1998.0834   53     1.27    -3.22     0.00       0.0596       0.0000       8.7817       0.0000     376.4177
 1998.0834   54     6.98    -2.13     0.00       0.0846       0.3952       8.9029       0.0000     665.1510
 1998.0834   55    11.22    -4.98     0.00       0.1071       0.5223       8.9543       0.0000     840.8826
 1998.0834   56     6.30    -2.21     1.49       0.1535       0.0000       8.9274       1.3260     904.7087
 1998.0834   57     2.13    -2.51     0.51       0.1544       0.0000       8.9214       1.3726     888.8159
 1998.0834   58    -3.94    -9.25     0.27       0.1384       0.0000       8.8908       1.4024     850.6949
 1998.0834   59    -7.00    -9.27     0.19       0.1353       0.0000       8.8835       1.4267     810.9056
 1998.1666   60    -6.98   -10.14     0.10       0.1416       0.0000       8.8808       2.3525     699.5904
 1998.1666   61    -5.96    -9.40     0.00       0.1334       0.0000       8.8838       2.3169     671.4257
 1998.1666   62    -4.88   -13.65     0.00       0.1308       0.0000       8.8739       2.2808     646.8403
 1998.1666   63    -6.25   -12.97     0.00       0.1285       0.0000       8.8694       2.2443     626.3813
 1998.1666   64    -6.04   -12.01     0.13       0.1265       0.0000       8.8709       2.2081     610.1146
 1998.1666   65    -4.31   -19.61     0.00       0.1247       0.0000       8.8530       2.1723     597.1977
 1998.1666   66    -6.97   -16.38     0.03       0.1233       0.0000       8.8505       2.1373     589.3155
 1998.1666   67    -4.81   -17.00     0.00       0.1222       0.0000       8.8507       2.1035     584.2286
 1998.1666   68    -9.12   -23.75     0.00       0.1210       0.0000       8.8183       2.0706     578.5222
 1998.1666   69   -12.55   -22.30     0.00       0.1199       0.0000       8.8062       2.0388     573.7985
 1998.1666   70   -16.64   -29.02     0.00       0.1186       0.0000       8.7704       2.0079     568.0547
 1998.1666   71   -14.53   -24.83     0.00       0.1176       0.0000       8.7771       1.9780     564.4662
 1998.1666   72     0.62   -13.18     0.00       0.1173       0.0000       8.8416       1.9496     565.9524
 1998.1666   73    -3.59   -17.75     0.00       0.1166       0.0000       8.8206       1.9224     565.1426
 1998.1666   74    -8.98   -14.48     0.02       0.1160       0.0000       8.8137       1.8963     563.9684
 1998.1666   75    -4.23    -9.51     0.00       0.1156       0.0000       8.8383       1.8714     564.6866
 1998.1666   76    -0.40    -4.17     0.00       0.1154       0.0000       8.8654       1.8478     566.8325
 1998.1666   77     0.38    -3.71     0.00       0.1152       0.0000       8.8734       1.8255     568.7228
 1998.1666   78     1.32    -7.91     0.00       0.1149       0.0000       8.8674       1.8042     569.6161
 1998.1666   79     3.49    -6.18     0.00       0.1207       0.0000       8.6266       1.8072     800.2005
 1998.1666   80     6.03    -4.26     0.00       0.1353       0.0000       6.7031       1.8611    1364.5707
 1998.1666   81     5.26    -4.49     0.00       0.1373       0.4369       6.0131       1.9146    1388.6654
 1998.1666   82     3.69    -6.86     0.00       0.1391       0.4691       6.2362       1.9624    1404.0023
 1998.1666   83     2.78    -4.10     0.12       0.1406       0.5934       6.1701       2.0137    1415.6574
 1998.1666   84     3.56    -0.83     0.29       0.1426       0.3726       5.6762       2.0644    1434.2505
 1998.1666   85    16.33     2.31     0.00       0.1761       0.5937       6.2912       2.1037    1516.6673
 1998.1666   86    19.49     1.92     0.18       0.4901       1.7868       6.5392       1.9934    1668.9380
 1998.1666   87     9.78    -2.02     0.21       0.3690       1.3760       6.2578       1.8931    1678.1999
 1998.1666   88     8.35    -0.95     0.00       0.1622       0.5456       6.5864       1.9236    1685.0306
 1998.1666   89     6.82    -5.21     0.00       0.1627       0.5501       6.8495       1.9389    1674.0635
 1998.1666   90    10.65    -5.10     0.00       0.1664       0.5708       7.2650       1.9866    1679.5501
 1998.2500   91    10.73    -2.55     0.00       0.2001       0.7025       7.6382       3.6212    1740.7012
 1998.2500   92    13.02    -4.77     0.00       0.1925       0.7037       8.0235       3.5013    1730.2226
 1998.2500   93    14.23    -1.80     0.00       0.2012       0.7772       8.4244       3.3768    1696.9758
 1998.2500   94    16.25    -3.21     0.00       0.2064       0.8578       8.7844       3.1865    1600.2099
 1998.2500   95    11.70     1.43     0.03       0.2033       0.8973       8.9681       2.9886    1464.7964
 1998.2500   96    12.86     3.36     0.00       0.1981       0.9292       9.1885       2.8632    1320.3886
 1998.2500   97     6.98    -0.40     0.00       0.1862       0.9130       9.1516       2.6627    1166.6653
 1998.2500   98     3.12    -0.23     0.00       0.1741       0.8862       9.1508       2.4802    1036.1443
 1998.2500   99    10.82    -5.01     0.00       0.1613       0.8634       9.2906       2.3932     885.3870
 1998.2500  100    15.74    -0.10     0.00       0.1528       0.8638       9.4847       2.2269     796.5454
 1998.2500  101    17.59     1.35     0.00       0.1477       0.8822       9.5412       1.8881     776.7820
 1998.2500  102    24.92     7.76     0.00       0.1478       0.9398       9.6562       1.6146     780.0538
 1998.2500  103    15.31     4.82     0.01       0.1416       0.9052       9.4674       1.3929     764.1281
 1998.2500  104    16.39    -1.90     0.00       0.1026       0.6632       9.3899       0.0000     720.1571
 1998.2500  105    12.86    -5.02     0.00       0.0970       0.6340       9.2542       0.0000     674.9890
 1998.2500  106     9.32    -6.05     0.00       0.0913       0.6017       9.1336       0.0000     633.6875
 1998.2500  107    11.99    -2.71     0.00       0.0859       0.5715       9.1489       0.0000     595.7588
 1998.2500  108    13.32     0.41     0.31       0.0878       0.6603       9.4974       0.0000     593.7554
 1998.2500  109    13.36     0.82     0.26       0.1083       0.7526       9.6024       0.0000     759.4075
 1998.2500  110    10.14     0.66     0.05       0.1011       0.5884       9.4916       0.0000     701.6914
 1998.2500  111    14.86     1.14     0.00       0.0949       0.5863       9.4607       0.0000     661.1679
 1998.2500  112    19.64     0.28     0.00       0.0891       0.5913       9.2490       0.0000     616.9751
 1998.2500  113    23.51     3.09     0.00       0.0818       0.5547       9.1726       0.0000     566.8563
 1998.2500  114    26.37     6.94     0.07       0.0747       0.5158       9.0692       0.0000     517.7496
 1998.2500  115    24.80     8.59     0.42       0.0884       0.6819       9.7181       0.0000     562.9512
 1998.2500  116    17.92     5.61     0.79       0.1947       0.8427       9.8219       0.0000    1564.1738
 1998.2500  117    13.48     4.56     0.11       0.1822       0.8059       9.7717       0.0000    1570.9971
 1998.2500  118    17.51     0.24     0.00       0.1862       0.9144       9.8995       0.0000    1488.0908
 1998.2500  119    21.35     4.09     0.00       0.1588       0.8695       9.9594       0.0000    1176.5469
 1998.2500  120    24.07     5.97     0.00       0.1443       0.8709       9.7856       0.0000    1046.3820
 1998.3334  121    26.60     2.57     0.19       0.2268       1.3989       9.7351       4.0119     927.7175
 1998.3334  122     5.14    -0.41     0.05       0.1815       1.1355       9.2430       3.3242     834.4314
 1998.3334  123    16.86     0.99     0.00       0.1746       1.1602       9.0778       3.1531     767.0362
 1998.3334  124    23.63     7.88     0.00       0.1560       1.0547       9.1076       2.6227     703.8737
 1998.3334  125    19.61     2.10     0.00       0.1383       0.9487       8.8633       2.1901     635.6095
 1998.3334  126    23.43     5.37     0.00       0.1223       0.8529       8.7619       1.8363     570.7465
 1998.3334  127    15.14    -0.89     0.08       0.1079       0.7616       8.4345       1.5461     510.7531
 1998.3334  128     8.14     2.26     0.67       0.1664       0.8524       9.8734       1.3726     944.2851
 1998.3334  129    11.43     4.80     0.35       0.1665       0.7508       9.9394       0.0000    1464.8825
 1998.3334  130    12.83     6.69     0.59       0.2584       0.9524       9.5033       0.0000    2702.7267
 1998.3334  131    15.39     4.36     0.23       0.3076       1.1315       9.5301       3.5087    2769.4348
 1998.3334  132    19.58     5.28     0.00       0.3148       1.2880       9.9856       3.2326    2523.5760
 1998.3334  133    21.37     5.65     0.00       0.2456       1.1454      10.2316       0.0000    2121.3217
 1998.3334  134    22.98    10.72     0.00       0.2113       1.1083      10.3171       0.0000    1652.7213
 1998.3334  135    27.36    11.68     0.00       0.1817       1.0661      10.1830       0.0000    1343.0476
 1998.3334  136    21.44     8.58     0.00       0.1698       1.0750       9.7283       0.0000    1222.2874
 1998.3334  137    24.95     9.90     0.00       0.2521       1.6916       9.5680       4.0064    1147.2268
 1998.3334  138    30.26    12.12     0.00       0.2226       1.5238       9.5080       3.1922    1064.2166
 1998.3334  139    24.67     7.22     0.00       0.1937       1.3482       9.2425       2.4893     970.3173
 1998.3334  140    21.54     5.22     0.00       0.1682       1.1876       9.0194       1.9323     878.0095
 1998.3334  141    22.48    10.98     0.00       0.1522       1.0890       8.9073       1.6248     812.4870
 1998.3334  142    22.92    12.17     0.00       0.1390       1.0069       8.7436       1.3980     753.7757
 1998.3334  143    21.92     8.68     0.52       0.2177       1.3417      10.1463       0.0000    1038.0616
 1998.3334  144    13.91     8.22     0.13       0.1615       0.9905       9.9935       0.0000    1040.4375
 1998.3334  145    18.92     5.43     0.00       0.1293       0.8603       9.6039       0.0000     867.7910
 1998.3334  146    23.13     6.78     0.00       0.1093       0.7871       8.8299       0.0000     788.2626
 1998.3334  147    25.90    13.29     0.00       0.1005       0.7353       8.6705       0.0000     723.6028
 1998.3334  148    29.97     9.89     0.00       0.0896       0.6679       8.3478       0.0000     643.3186
 1998.3334  149    25.60     4.47     0.06       0.0818       0.6174       7.9927       0.0000     586.6490
 1998.3334  150    20.51     7.76     0.00       0.0813       0.6145       7.8992       0.0000     583.3857
 1998.3334  151    23.31     3.55     0.05       0.0811       0.6148       7.8611       0.0000     583.0313
 1998.4166  152    22.55     8.55     0.08       0.2002       1.5207       7.8305       4.6430     607.3447
 1998.4166  153    27.42     5.39     0.07       0.1713       1.3036       7.8227       4.0990     620.4088
 1998.4166  154     8.33    -0.37     0.00       0.1533       1.1667       7.4838       3.5179     565.3809
 1998.4166  155    17.12     1.42     0.00       0.1473       1.1223       7.5786       3.3093     550.2728
 1998.4166  156    16.19     5.58     0.32       0.1444       1.2737       9.0748       2.8896     564.1644
 1998.4166  157    14.73     5.74     0.06       0.1320       0.9689       8.4014       2.5621     539.7721
 1998.4166  158    15.88     1.42     0.00       0.1219       0.9244       7.6539       2.2710     520.0209
 1998.4166  159    17.99     6.64     0.49       0.1603       1.3126       9.8008       1.9551     738.8498
 1998.4166  160    13.03     9.56     0.69       0.3524       1.6477      10.4835       4.2181    2215.8369
 1998.4166  161    14.06     8.35     0.34       0.4573       1.9396      10.3784       6.4437    3438.3652
 1998.4166  162    22.58     8.43     0.48       0.6318       2.4688      10.3693      10.3315    5057.7277
 1998.4166  163    20.55    10.62     0.08       0.6445       2.8054      10.6228       9.5104    4607.7144
 1998.4166  164    25.06    11.40     0.10       0.5913       2.9800      10.8262       7.4562    3760.4198
 1998.4166  165    26.97    12.39     0.10       0.4749       2.7260      10.7003       5.1463    2801.9041
 1998.4166  166    20.49     9.57     0.00       0.4324       2.6907      10.2584       4.3228    2518.6867
 1998.4166  167    23.44     8.44     0.51       0.5966       3.1567      10.7988       5.6527    3241.7998
 1998.4166  168    22.41    14.12     1.24       1.2092       4.2336       9.7395      37.5539    8308.2414
 1998.4166  169    17.72    14.70     1.04       1.1867       3.9767       7.7718      38.4288    8520.8035
 1998.4166  170    23.99    13.36     0.27       1.2158       4.0725       8.0450      39.5603    8990.8159
 1998.4166  171    21.10    11.68     0.00       1.2445       4.2439       8.7838      39.0567    8996.4944
 1998.4166  172    18.42    12.76     0.04       1.2607       4.4670       9.3018      37.3447    8712.6625
 1998.4166  173    18.30     9.44     0.47       1.1934       4.0601       8.7058      36.6633    8556.6533
 1998.4166  174    26.11    14.23     0.40       1.3007       4.3924       8.7313      40.0574    9341.6488
 1998.4166  175    22.21    12.74     0.11       1.3545       4.6914       9.1745      40.3180    9357.5680
 1998.4166  176    28.64    15.26     0.00       1.5412       5.9038      10.1769      40.5364    9573.8751
 1998.4166  177    30.26    18.18     0.82       1.7083       5.8027       9.1478      51.2332   11228.0059
 1998.4166  178    24.57    10.12     0.24       1.6686       5.7685       9.3365      51.1887   10923.5179
 1998.4166  179    23.51    13.15     0.00       1.7342       6.4896      10.0511      48.4710   10336.2799
 1998.4166  180    23.35    11.82     0.00       1.6884       7.0894      10.6052      41.1138    9069.7259
 1998.4166  181    24.59    14.35     0.00       1.4527       6.8996      11.0115      30.1013    7152.9591
 1998.5000  182    27.08    12.03     0.00       1.5067       8.1422      11.2123      39.2519    4752.9006
 1998.5000  183    28.95    15.99     0.00       1.1340       6.7817      11.1968      28.1658    4069.1417
 1998.5000  184    28.63    15.84     0.00       0.9892       6.3887      10.9165      21.8504    3565.3263
 1998.5000  185    24.61    12.52     0.57       1.1709       6.1862      11.2362      25.7929    4560.8878
 1998.5000  186    27.54    16.60     1.73       2.2224       7.2234       8.7850      84.2565   13138.1941
 1998.5000  187    28.82    16.47     0.90       2.3284       7.5251       7.9460      88.4279   13401.2079
 1998.5000  188    28.36    14.09     0.07       2.3695       7.8728       9.0795      88.1186   13264.9589
 1998.5000  189    28.25    14.77     0.00       2.4979       9.0184      10.0661      83.4396   12670.6386
 1998.5000  190    28.90    15.68     0.00       2.4118       9.9080      10.8383      68.5229   10906.8775
 1998.5000  191    31.02    18.28     0.00       1.9502       9.2041      11.3653      46.3293    8002.3813
 1998.5000  192    31.75    19.68     1.57       2.6872       8.5784       8.7015      99.2883   14133.0874
 1998.5000  193    32.35    16.69     1.07       2.8112       8.9196       7.6578     107.6030   14233.2304
 1998.5000  194    29.46    16.08     0.00       2.8035       9.1250       8.7776     107.6298   13922.6246
 1998.5000  195    31.60    19.69     0.00       2.9619      10.3383       9.8554     104.9672   13391.7892
 1998.5000  196    31.63    15.59     0.00       2.8985      11.3696      10.7175      89.2756   11761.7607
 1998.5000  197    26.86    10.62     0.00       2.4297      10.6374      11.1262      64.3173    9212.0683
 1998.5000  198    27.42    13.84     0.00       2.4472      12.3324      11.4560      72.8611    6927.6297
 1998.5000  199    30.63    18.31     0.00       1.8544      10.2461      11.6410      47.9841    5294.0607
 1998.5000  200    34.04    13.87     0.23       1.6010       8.9170      11.6664      37.8953    4729.9743
 1998.5000  201    35.75    18.96     0.00       1.3124       8.2081      11.4643      28.6109    3872.0530
 1998.5000  202    31.93    11.52     0.00       1.0321       6.8491      10.9409      22.2960    3068.8408
 1998.5000  203    26.80     9.15     0.00       0.8028       5.4669      10.5059      16.5211    2488.5799
 1998.5000  204    24.82     8.45     0.00       0.6345       4.4182      10.0666      12.4835    2036.8525
 1998.5000  205    25.53     9.63     0.00       0.5024       3.5725       9.5828       9.4580    1662.7900
 1998.5000  206    28.46    13.50     0.00       0.3949       2.8663       8.9878       7.0699    1346.7030
 1998.5000  207    30.36    17.51     0.00       0.3320       2.4427       8.3692       5.6347    1166.1442
 1998.5000  208    32.58    11.50     0.00       0.3141       2.3180       8.2574       5.0785    1135.5569
 1998.5000  209    34.82    15.10     0.00       0.2962       2.1920       8.2024       4.4812    1109.4149
 1998.5000  210    30.21    17.17     0.00       0.2833       2.1021       8.0875       4.0946    1086.8403
 1998.5000  211    26.23     8.71     0.00       0.2649       1.9697       7.9108       3.5262    1055.9207
 1998.5000  212    25.62    10.98     0.00       0.2480       1.8478       7.8294       2.9939    1029.0781
 1998.5834  213    25.45    16.37     0.00       0.3486       2.6019       7.7840       7.1310    1009.8161
 1998.5834  214    31.05    17.93     0.05       0.3105       2.3230       7.7586       6.5916     991.7811
 1998.5834  215    21.44    16.63     2.02       4.4940      55.0930      10.0054     150.1325   27128.6345
 1998.5834  216    24.36    16.50     0.00       4.0626      42.7321      10.6914     145.9533   20456.6908
 1998.5834  217    24.30    13.79     0.32       3.5590      30.2096      10.6034     137.6924   15929.8515
 1998.5834  218    29.54    15.33     0.00       3.1055      24.3914      11.3619     110.0638   10864.3746
 1998.5834  219    29.23    13.64     0.00       2.4603      18.3785      11.6704      70.4241    7865.2614
 1998.5834  220    29.33    13.89     0.00       1.8132      12.5335      11.6696      44.9946    5354.3353
 1998.5834  221    33.22    14.65     0.00       1.4429       9.0109      11.4198      33.6800    4063.8894
 1998.5834  222    30.33    14.03     0.00       1.2008       7.5791      10.7665      27.1789    3311.8275
 1998.5834  223    33.24    17.88     0.00       0.9527       6.3161      10.3189      21.3914    2662.0796
 1998.5834  224    33.05    14.43     0.00       0.7399       5.0519       9.8647      16.3477    2091.4578
 1998.5834  225    34.24    16.99     0.00       0.5695       3.9949       9.3800      12.2697    1638.4540
 1998.5834  226    34.07    14.21     0.43       0.6289       4.0447      10.6850      11.3480    1556.9116
 1998.5834  227    25.96    11.98     1.22       2.9503      11.1539      11.3860      92.4955   10582.1931
 1998.5834  228    21.04    13.55     0.64       3.2905      10.8964      10.4686     124.9710   13170.1219
 1998.5834  229    30.09    12.68     5.28       3.4138      10.7406       5.8040     142.4843   13818.8446
 1998.5834  230    25.26    15.51     0.00       3.2700      10.2722       6.3527     140.0787   13597.3084
 1998.5834  231    28.38    17.41     1.49       3.4568      10.7879       5.7077     144.3073   13527.3457
 1998.5834  232    31.42    12.19     0.00       3.3186      10.3459       6.5224     143.1566   13376.8773
 1998.5834  233    27.66    14.62     4.16       3.4134      10.5570       5.6790     144.3116   13245.4562
 1998.5834  234    28.08    16.49     2.30       3.4398      10.5893       5.6619     145.8205   13125.0274
 1998.5834  235    30.94    14.17     0.04       3.3405      10.2567       6.3598     144.6456   13002.1048
 1998.5834  236    26.63    14.37     0.06       3.2896      10.0968       6.8052     141.0161   12794.8534
 1998.5834  237    24.89    11.51     0.00       3.2247       9.9343       7.2600     135.6921   12519.5324
 1998.5834  238    28.82    14.84     0.00       3.2488      10.1042       7.8389     134.2452   12369.8688
 1998.5834  239    28.01    16.47     0.00       3.2740      10.3207       8.3035     132.1222   12186.7144
 1998.5834  240    28.71    13.20     0.00       3.2813      10.5495       8.7510     128.0160   11912.4866
 1998.5834  241    30.57    11.98     0.00       3.2909      10.8646       9.2220     123.2246   11582.1922
 1998.5834  242    29.12    11.14     0.00       3.2548      11.0643       9.5972     116.2872   11144.6333
 1998.5834  243    28.91    14.83     0.00       3.2185      11.2818       9.9700     109.8417   10700.6514
 1998.6666  244    31.08     9.56     0.00       3.9018      14.1714      10.2905     143.3478   10443.4490
 1998.6666  245    25.64    10.22     0.00       3.4053      12.7596      10.4794     119.4045    9755.0249
 1998.6666  246    28.06    10.62     0.00       3.1261      12.0946      10.7465     101.0189    9063.0060
 1998.6666  247    32.61    13.04     0.00       2.8990      11.5909      11.0558      87.0154    8391.8798
 1998.6666  248    33.33    14.85     0.00       2.6783      11.0437      11.2821      75.0795    7726.1937
 1998.6666  249    28.11    11.35     0.00       3.4643      15.5985      11.3300     120.9062    7061.8719
 1998.6666  250    25.05     7.26     0.00       3.0569      14.0973      11.3343     101.0763    6414.3723
 1998.6666  251    24.40    10.10     0.00       2.7374      12.8929      11.4192      86.0668    5885.1737
 1998.6666  252    24.70    14.12     0.00       2.4774      11.8810      11.5204      73.9030    5471.0066
 1998.6666  253    31.23    16.25     0.17       2.5699      14.9156      11.6025      76.2317    5944.7396
 1998.6666  254    34.21    16.45     0.09       2.4930      11.8469      11.7266      72.6326    5633.6582
 1998.6666  255    28.60    15.53     1.27       4.2123      32.3826       9.3251     179.9064   14303.7796
 1998.6666  256    17.97    14.55     0.62       3.8149      19.3988       7.6171     181.1294   11440.1877
 1998.6666  257    22.32    12.74     0.00       3.6992      12.8617       8.2584     182.8625   11213.1000
 1998.6666  258    25.03     6.90     0.00       3.5323      10.7476       8.9117     166.5264   10888.2689
 1998.6666  259    27.53    12.60     0.00       3.5886      11.2787       9.5758     162.0056   10638.0558
 1998.6666  260    30.77    13.09     0.00       3.6245      11.9812      10.1536     152.6897   10251.5817
 1998.6666  261    30.64    13.66     0.00       3.5973      12.5830      10.5779     141.2765    9674.0848
 1998.6666  262    28.87     8.82     0.58       3.5484      11.0318       9.5641     154.5018   10258.0094
 1998.6666  263    20.50     4.42     0.02       3.3407      10.7289       9.7827     144.0716    9631.1188
 1998.6666  264    15.07    -0.32     0.00       3.1628      10.5342       9.9183     131.1808    8810.1935
 1998.6666  265    16.21     0.56     0.00       3.0206      10.5028      10.1723     120.4171    8037.5499
 1998.6666  266    18.99     4.86     0.00       2.9079      10.6030      10.4750     110.5393    7410.4321
 1998.6666  267    22.70     4.24     0.00       2.7335      10.5013      10.7280      97.8276    6734.4666
 1998.6666  268    27.15     3.51     0.00       2.5221      10.2435      10.9664      84.7848    6006.1109
 1998.6666  269    20.22     5.49     0.00       2.2488       9.5554      11.0206      71.4654    5259.0573
 1998.6666  270    20.46     4.48     0.00       1.9974       8.8518      11.0919      60.9549    4539.7270
 1998.6666  271    22.84     5.10     0.00       1.7732       8.1643      11.1882      51.9352    3945.5912
 1998.6666  272    26.94     5.97     0.11       1.7237       9.9434      11.2521      49.7309    3865.2554
 1998.6666  273    23.11     4.10     0.04       1.5444       7.3335      11.2091      43.1450    3411.4939
 1998.7500  274    13.27    -3.82     0.00       1.4662       7.1475      10.9531      44.0020    2712.9728
 1998.7500  275    15.19     2.02     0.00       1.3157       6.5793      11.0213      40.1368    2479.1929
 1998.7500  276    12.19     4.09     0.00       1.2424       6.3451      10.9748      37.3559    2315.2101
 1998.7500  277     8.41     5.25     0.69       1.7459      15.4306      10.2478      65.2940    4777.3302
 1998.7500  278     8.83     6.47     4.85       2.5807      26.9111       4.9495     103.4306    9727.0429
 1998.7500  279    12.10     6.47     0.66       2.3728      20.2656       5.0013     103.1000    7569.6349
 1998.7500  280     8.43     0.66     0.01       2.4769      18.4637       5.1103     135.2463    5558.0485
 1998.7500  281    18.74     4.21     0.00       2.2470      13.9062       5.5252     131.5891    4504.2118
 1998.7500  282    22.40     4.89     0.00       2.2006      11.0932       5.9221     127.3925    4542.8500
 1998.7500  283    23.39     5.70     0.00       2.1723       8.9218       6.3072     123.5331    4596.7105
 1998.7500  284     9.49     6.64     1.06       2.1294       7.0183       4.9176     113.2668    4317.2264
 1998.7500  285     9.65    -0.72     0.25       1.8846       5.7944       4.8962     101.6062    3906.3486
 1998.7500  286     7.30    -4.46     0.00       1.6285       5.0067       5.0296      89.3727    3484.4866
 1998.7500  287     6.71    -2.91     0.00       1.4533       4.4695       5.1941      80.3240    3200.3814
